air_date,season,episode_overall,episode_in_season,song,original_artist,genre,original_release_year,years_since_release,performed_by,is_cameo,duet_with,version_covered,rerun,video_id,video_url,video_source,video_title,video_views,video_seconds
2021-05-06,2,322,142,Midnight Train to Georgia,Gladys Knight & the Pips,R&B / Soul,1973,48,Kelly Clarkson,no,,,no,eABFpMBTybw,https://www.youtube.com/watch?v=eABFpMBTybw,KC Videos archive,Kellyoke | Midnight Train to Georgia (Gladys Knight & The Pips),55000,113
2021-05-07,2,323,143,Home,Edward Sharpe and the Magnetic Zeros,Pop,2005,16,Kelly Clarkson,no,,,no,rAmy11kARqw,https://www.youtube.com/watch?v=rAmy11kARqw,KC Videos archive,Kellyoke | Home (Edward Sharpe & The Magnetic Zeros),105000,104
2021-05-10,2,324,144,Dude (Looks Like a Lady),Aerosmith,Rock,1987,34,Kelly Clarkson,no,,,no,Y8uYc76_bdo,https://www.youtube.com/watch?v=Y8uYc76_bdo,KC Videos archive,Kellyoke | Dude Looks Like A Lady (Aerosmith),74000,99
2021-05-11,2,325,145,How Blue,Reba McEntire,Country,1984,37,Kelly Clarkson,no,,,no,oEiHpAS8WTk,https://www.youtube.com/watch?v=oEiHpAS8WTk,KC Videos archive,Kellyoke | How Blue (Reba McEntire),17000,87
2021-05-12,2,326,146,Don't Take It Personal,Monica,R&B / Soul,1995,26,Kelly Clarkson,no,,,no,w0JgQoPJWzI,https://www.youtube.com/watch?v=w0JgQoPJWzI,KC Videos archive,Kellyoke | Don't Take It Personal (Monica),10000,107
2021-05-13,2,327,147,Lay Me Down,Sam Smith,R&B / Soul,2013,8,Kelly Clarkson,no,,,no,AenPe2miq-k,https://www.youtube.com/watch?v=AenPe2miq-k,KC Videos archive,Kellyoke | Lay Me Down (Sam Smith),643000,125
2021-05-14,2,328,148,Lost in Your Eyes,Debbie Gibson,Pop,1989,32,Kelly Clarkson,no,,,no,z9kKHXJxc64,https://www.youtube.com/watch?v=z9kKHXJxc64,KC Videos archive,Kellyoke | Lost In Your Eyes (Debbie Gibson),85000,95
2021-05-17,2,329,149,What I Am,Edie Brickell & New Bohemians,Rock,1988,33,Kelly Clarkson,no,,,no,w58lZGxIYGo,https://www.youtube.com/watch?v=w58lZGxIYGo,KC Videos archive,Kellyoke | What I Am (Edie Brickell),8700,97
2021-05-18,2,330,150,One Fine Day,The Chiffons,Pop,1963,58,Kelly Clarkson,no,,,no,-SZvnxCoQhM,https://www.youtube.com/watch?v=-SZvnxCoQhM,KC Videos archive,Kellyoke | One Fine Day (The Chiffons),9300,113
2021-05-19,2,331,151,Get Lucky,Daft Punk featuring Pharrell Williams and Nile Rodgers,Electronic,2013,8,Kelly Clarkson,no,,,no,KGbzCK7KG7Y,https://www.youtube.com/watch?v=KGbzCK7KG7Y,KC Videos archive,Kellyoke | Get Lucky (Daft Punk),16000,94
2021-05-20,2,332,152,Everybody Knows,Trisha Yearwood,Country,1996,25,Kelly Clarkson,no,,,no,f1dMNL_V6UQ,https://www.youtube.com/watch?v=f1dMNL_V6UQ,KC Videos archive,Kellyoke | Everybody Knows (Trisha Yearwood),13000,109
2021-05-21,2,333,153,The Shoop Shoop Song,Cher,R&B / Soul,1964,57,Kelly Clarkson,no,,,no,T3faWxOr3yc,https://www.youtube.com/watch?v=T3faWxOr3yc,KC Videos archive,Kellyoke | The Shoop Shoop Song (Cher),89000,94
2021-05-24,2,334,154,Locked Out of Heaven,Bruno Mars,Reggae,2012,9,Kelly Clarkson,no,,,no,z6Mp2yLT9Jk,https://www.youtube.com/watch?v=z6Mp2yLT9Jk,KC Videos archive,Kellyoke | Locked Out of Heaven (Bruno Mars),174000,104
2021-05-25,2,335,155,Need You Tonight,INXS,Rock,1987,34,Kelly Clarkson,no,,,no,taDh-OVdR_w,https://www.youtube.com/watch?v=taDh-OVdR_w,KC Videos archive,Kellyoke | Need You Tonight (INXS),15000,100
2021-05-26,2,336,156,You're So Vain,Carly Simon,Rock,1972,49,Kelly Clarkson,no,,,no,cp4HGNEhg80,https://www.youtube.com/watch?v=cp4HGNEhg80,KC Videos archive,Kellyoke | You're So Vain (Carly Simon),46000,108
2021-05-27,2,337,157,The Keeper of the Stars,Tracy Byrd,Country,1995,26,Kelly Clarkson,no,,,no,iASeq3bi-lw,https://www.youtube.com/watch?v=iASeq3bi-lw,KC Videos archive,Kellyoke | The Keeper of the Stars (Tracy Byrd),42000,110
2021-06-01,2,338,158,Kiss,Prince,R&B / Soul,1986,35,Kelly Clarkson,no,,,no,mENbFBQ7FBg,https://www.youtube.com/watch?v=mENbFBQ7FBg,KC Videos archive,Kellyoke | Kiss (Prince),65000,97
2021-06-02,2,339,159,When Doves Cry,Prince,Pop,1984,37,Kelly Clarkson,no,,,no,Xa64zvt-Oz4,https://www.youtube.com/watch?v=Xa64zvt-Oz4,KC Videos archive,Kellyoke | When Doves Cry (Prince),58000,112
2021-06-03,2,340,160,I'm That Kind of Girl,Patty Loveless,Country,1991,30,Kelly Clarkson,no,,,no,OECLO2uLXK8,https://www.youtube.com/watch?v=OECLO2uLXK8,KC Videos archive,Kellyoke | I'm That Kind of Girl (Patty Loveless),10000,107
2021-06-07,2,341,161,Water Runs Dry,Boyz II Men,R&B / Soul,,,Kelly Clarkson,no,,,no,DTfksqqfVt8,https://www.youtube.com/watch?v=DTfksqqfVt8,KC Videos archive,Kellyoke | Water Runs Dry (Boyz II Men),85000,98
2021-06-08,2,342,162,Boom Clap,Charli XCX,Pop,,,Kelly Clarkson,no,,,no,pznxXOOceZI,https://www.youtube.com/watch?v=pznxXOOceZI,KC Videos archive,Kellyoke | Boom Clap (Charli XCX),12000,97
2021-06-09,2,343,163,Ghost,Indigo Girls,Rock,,,Kelly Clarkson,no,,,no,cf5FAXaxgHs,https://www.youtube.com/watch?v=cf5FAXaxgHs,KC Videos archive,Kellyoke | Ghost (Indigo Girls),12000,112
2021-06-10,2,344,164,Paradise,Meduza,,,,Kelly Clarkson,no,,,no,DSHLPUD7Uxg,https://www.youtube.com/watch?v=DSHLPUD7Uxg,KC Videos archive,Kellyoke | Paradise (Meduza),6600,94
2021-06-14,2,345,165,drivers license,Olivia Rodrigo,Pop,2021,0,Kelly Clarkson,no,,,no,lJrb1iaJZ5A,https://www.youtube.com/watch?v=lJrb1iaJZ5A,KC Videos archive,Kellyoke | drivers license (Olivia Rodrigo),577000,102
2021-06-15,2,346,166,Breathe Me,Sia,Pop,,,Kelly Clarkson,no,,,no,dMAOd_LEQdg,https://www.youtube.com/watch?v=dMAOd_LEQdg,KC Videos archive,Kellyoke | Breathe Me (Sia),17000,107
2021-06-16,2,347,167,Prop Me Up Beside the Jukebox,Joe Diffie,Country,,,Kelly Clarkson,no,,,no,lClcke74e1U,https://www.youtube.com/watch?v=lClcke74e1U,KC Videos archive,Kellyoke | Prop Me Up Beside the Jukebox (If I Die) (Joe Diffie),10000,96
2021-06-17,2,348,168,River,Bishop Briggs,Rock,,,Kelly Clarkson,no,,,no,p7youYZvNos,https://www.youtube.com/watch?v=p7youYZvNos,KC Videos archive,Kellyoke | River (Bishop Briggs),90000,88
2021-06-21,2,349,169,Love Like This,Faith Evans,R&B / Soul,1998,23,Kelly Clarkson,no,,,no,-lyaCRsI3iA,https://www.youtube.com/watch?v=-lyaCRsI3iA,KC Videos archive,Kellyoke | Love Like This (Faith Evans),14000,103
2021-06-22,2,350,170,I Won't Back Down,Tom Petty,Rock,1989,32,Kelly Clarkson,no,,,no,ELpe52S5jS8,https://www.youtube.com/watch?v=ELpe52S5jS8,KC Videos archive,Kellyoke | I Won't Back Down (Tom Petty),15000,86
2021-06-23,2,351,171,Fields of Gold,Sting,Pop,1993,28,Kelly Clarkson,no,,,no,x97fLWOyeI8,https://www.youtube.com/watch?v=x97fLWOyeI8,KC Videos archive,Kellyoke | Fields of Gold (Sting),47000,103
2021-06-24,2,352,172,God Only Knows,The Beach Boys,Rock,1966,55,Kelly Clarkson,no,,,no,3NnMXW3dLNM,https://www.youtube.com/watch?v=3NnMXW3dLNM,KC Videos archive,Kellyoke | God Only Knows (The Beach Boys),12000,151
2021-06-28,2,353,173,Tainted Love,Soft Cell,R&B / Soul,1965,56,Kelly Clarkson,no,,,no,uA0xg6Yzddc,https://www.youtube.com/watch?v=uA0xg6Yzddc,KC Videos archive,Kellyoke | Tainted Love (Soft Cell),18000,102
2021-06-29,2,354,174,Closing Time,Semisonic,Rock,1998,23,Kelly Clarkson,no,,,no,uVqmVkP-wTY,https://www.youtube.com/watch?v=uVqmVkP-wTY,KC Videos archive,Kellyoke | Closing Time (Semisonic),12000,99
2021-06-30,2,355,175,Rolling in the Deep,Adele,R&B / Soul,2010,11,Kelly Clarkson,no,,,no,yQJOWNkENbU,https://www.youtube.com/watch?v=yQJOWNkENbU,KC Videos archive,Kellyoke | Rolling In the Deep (Adele),1200000,113
2021-07-01,2,356,176,She's Got the Rhythm (And I Got the Blues),Alan Jackson,Country,1992,29,Kelly Clarkson,no,,,no,BMcxwufe5eg,https://www.youtube.com/watch?v=BMcxwufe5eg,KC Videos archive,Kellyoke | She's Got the Rhythm (Alan Jackson),11000,100
2021-07-05,2,357,177,Whenever You Come Around,Vince Gill,Country,1994,27,Kelly Clarkson,no,,,no,JN-qOB_cnVc,https://www.youtube.com/watch?v=JN-qOB_cnVc,KC Videos archive,Kellyoke | Whenever You Come Around (Vince Gill),24000,99
2021-07-06,2,358,178,Nothing's Gonna Stop Us Now,Starship,Rock,1987,34,Kelly Clarkson,no,,,no,bR3noJXglRs,https://www.youtube.com/watch?v=bR3noJXglRs,KC Videos archive,Kellyoke | Nothing's Gonna Stop Us Now (Starship),51000,100
2021-07-07,2,359,179,Drive,The Cars,Rock,1984,37,Kelly Clarkson,no,,,no,P7gM0QOhVuY,https://www.youtube.com/watch?v=P7gM0QOhVuY,KC Videos archive,Kellyoke | Drive (The Cars),6400,99
2021-07-08,2,360,180,The Chain,Fleetwood Mac,Rock,,,Kelly Clarkson,no,,,no,ozpoJE-2u9s,https://www.youtube.com/watch?v=ozpoJE-2u9s,KC Videos archive,Kellyoke | The Chain (Fleetwood Mac),91000,104
2021-09-13,3,361,1,On Top of the World,Imagine Dragons,Pop,2013,8,Kelly Clarkson,no,,,no,Nf6bCwyrhHo,https://www.youtube.com/watch?v=Nf6bCwyrhHo,KC Videos archive,Kellyoke | On Top of the World (Imagine Dragons),75000,197
2021-09-14,3,362,2,Ain't No Mountain High Enough,Marvin Gaye & Tammi Terrell,Pop,1967,54,Kelly Clarkson,no,,,no,6hl-JW3kAvU,https://www.youtube.com/watch?v=6hl-JW3kAvU,KC Videos archive,Kellyoke | Ain't No Mountain High Enough (Marvin Gaye & Tammi Terrell),61000,103
2021-09-15,3,363,3,Valerie,Mark Ronson & Amy Winehouse,Pop,2006,15,Kelly Clarkson,no,,,no,As9pTpUe06E,https://www.youtube.com/watch?v=As9pTpUe06E,KC Videos archive,Kellyoke | Valerie (Amy Winehouse),108000,93
2021-09-16,3,364,4,What's Love Got to Do with It?,Tina Turner,Rock,1984,37,Kelly Clarkson,no,,,no,fhH-gNd-yjo,https://www.youtube.com/watch?v=fhH-gNd-yjo,The Kelly Clarkson Show (official),Kelly Clarkson Covers 'What's Love Got To Do With It' By Tina Turner | Kellyoke,274000,118
2021-09-17,3,365,5,Cry Me a River,Julie London,Rock,1970,51,Kelly Clarkson,no,,,no,sUNHSbEkG2E,https://www.youtube.com/watch?v=sUNHSbEkG2E,KC Videos archive,Kellyoke | Cry Me A River (Julie London),21000,109
2021-09-20,3,366,6,Two Princes,Spin Doctors,Rock,1993,28,Kelly Clarkson,no,,,no,iyL9Mp9mghw,https://www.youtube.com/watch?v=iyL9Mp9mghw,KC Videos archive,Kellyoke | Two Princes (Spin Doctors),43000,107
2021-09-21,3,367,7,Escapade,Janet Jackson,Pop,1990,31,Kelly Clarkson,no,,,no,LSA-rihuvdw,https://www.youtube.com/watch?v=LSA-rihuvdw,KC Videos archive,Kellyoke | Escapade (Janet Jackson),95000,102
2021-09-22,3,368,8,Fool for You,Snoh Aalegra,R&B / Soul,2011,10,Kelly Clarkson,no,,,no,-Brzmr5UPIU,https://www.youtube.com/watch?v=-Brzmr5UPIU,KC Videos archive,Kellyoke | Fool For You (Alice Smith),12000,97
2021-09-23,3,369,9,Make Me Feel,Janelle Monáe,R&B / Soul,2018,3,Kelly Clarkson,no,,,no,y6bXtMfkQqg,https://www.youtube.com/watch?v=y6bXtMfkQqg,KC Videos archive,Kellyoke | Make Me Feel (Janelle Monae),18000,91
2021-09-24,3,370,10,You Love Me,Kelly Clarkson,Rock,2011,10,Kelly Clarkson,no,,,no,jBQXPshvUuo,https://www.youtube.com/watch?v=jBQXPshvUuo,KC Videos archive,Kellyoke (Classic) | You Love Me,57000,119
2021-09-27,3,371,11,Enjoy the Silence,Depeche Mode,Pop,1990,31,Kelly Clarkson,no,,,no,DQv9yY1G7Uo,https://www.youtube.com/watch?v=DQv9yY1G7Uo,KC Videos archive,Kellyoke | Enjoy the Silence (Depeche Mode),19000,91
2021-09-28,3,372,12,My Own Worst Enemy,Lit,Punk,1999,22,Kelly Clarkson,no,,,no,MO_HyZIyNOs,https://www.youtube.com/watch?v=MO_HyZIyNOs,KC Videos archive,Kellyoke | My Own Worst Enemy (Lit),46000,115
2021-09-29,3,373,13,River,Leon Bridges,R&B / Soul,,,Kelly Clarkson,no,,,no,Ya4t2U8aB88,https://www.youtube.com/watch?v=Ya4t2U8aB88,KC Videos archive,Kellyoke | River (Leon Bridges),65000,100
2021-09-30,3,374,14,Happier Than Ever,Billie Eilish,Punk,2021,0,Kelly Clarkson,no,,,no,zxi3TPtKOLU,https://www.youtube.com/watch?v=zxi3TPtKOLU,KC Videos archive,Kellyoke | Happier Than Ever (Billie Eilish),706000,117
2021-10-01,3,375,15,Saving All My Love for You,Whitney Houston,R&B / Soul,1985,36,Kelly Clarkson,no,,,no,Ao54XuhIsZ8,https://www.youtube.com/watch?v=Ao54XuhIsZ8,KC Videos archive,Kellyoke | Saving All My Love For You (Whitney Houston),230000,117
2021-10-04,3,376,16,Step by Step/Whatta Man/Hangin' Tough,,,,,Kelly Clarkson,no,,,no,lJ14k-eaFec,https://www.youtube.com/watch?v=lJ14k-eaFec,KC Videos archive,"Kellyoke | Step by Step/Whatta Man/Hangin' Tough (New Kids on the Block, Salt N Pepa & En Vogue)",111000,256
2021-10-05,3,377,17,If I Ever Lose My Faith in You,Sting,Pop,1993,28,Kelly Clarkson,no,,,no,J3EZeANfOhw,https://www.youtube.com/watch?v=J3EZeANfOhw,KC Videos archive,Kellyoke | If I Ever Lose My Faith In You (Sting),14000,110
2021-10-06,3,378,18,Save the Best for Last,Vanessa Williams,Pop,1992,29,Kelly Clarkson,no,,,no,gnAcqpS1lIc,https://www.youtube.com/watch?v=gnAcqpS1lIc,KC Videos archive,Kellyoke | Save the Best for Last (Vanessa Williams),106000,115
2021-10-07,3,379,19,Wild West,Lissie,Rock,,,Kelly Clarkson,no,,,no,U-SRmNseZFA,https://www.youtube.com/watch?v=U-SRmNseZFA,KC Videos archive,Kellyoke | Wild West (Lissie),9200,105
2021-10-08,3,380,20,Tightrope,Kelly Clarkson,Pop,2015,6,Kelly Clarkson,no,,,no,4tmUOTlU0fs,https://www.youtube.com/watch?v=4tmUOTlU0fs,KC Videos archive,Kellyoke (Classic) | Tightrope,31000,109
2021-10-11,3,381,21,Let's Go to Vegas,Faith Hill,Country,1995,26,Kelly Clarkson,no,,,no,SCJX9zngNVE,https://www.youtube.com/watch?v=SCJX9zngNVE,KC Videos archive,Kellyoke | Let's Go To Vegas (Faith Hill),13000,96
2021-10-12,3,382,22,Real Love,Mary J. Blige,R&B / Soul,1992,29,Kelly Clarkson,no,,,no,_boVKvORBb0,https://www.youtube.com/watch?v=_boVKvORBb0,KC Videos archive,Kellyoke | Real Love (Mary J Blige),21000,92
2021-10-13,3,383,23,Mama Said,The Shirelles,R&B / Soul,1961,60,Kelly Clarkson,no,,,no,FvM3lWla1iw,https://www.youtube.com/watch?v=FvM3lWla1iw,KC Videos archive,Kellyoke - Mama Said (The Shirelles),45000,93
2021-10-14,3,384,24,Dreams,Beck,Rock,2015,6,Kelly Clarkson,no,,,no,qUo2f3UKrFg,https://www.youtube.com/watch?v=qUo2f3UKrFg,KC Videos archive,Kellyoke | Dreams (Beck),9900,100
2021-10-15,3,385,25,Let's Dance,David Bowie,R&B / Soul,1983,38,Kelly Clarkson,no,,,no,Qulk-EEGxEA,https://www.youtube.com/watch?v=Qulk-EEGxEA,KC Videos archive,Kellyoke | Let's Dance (David Bowie),19000,102
2021-10-18,3,386,26,It's Your Thing,The Isley Brothers,R&B / Soul,1969,52,Kelly Clarkson,no,,,no,hI72CbLKiSM,https://www.youtube.com/watch?v=hI72CbLKiSM,KC Videos archive,Kellyoke | It's Your Thing (The Isley Brothers),11000,101
2021-10-19,3,387,27,Crash into Me,Dave Matthews,Rock,1996,25,Kelly Clarkson,no,,,no,2n6URipEdRI,https://www.youtube.com/watch?v=2n6URipEdRI,KC Videos archive,Kellyoke | Crash Into Me (Dave Matthews Band),35000,107
2021-10-20,3,388,28,Heart of Glass,Blondie,Electronic,1978,43,Kelly Clarkson,no,,,no,HELTgiFHE0w,https://www.youtube.com/watch?v=HELTgiFHE0w,KC Videos archive,Kellyoke | Heart of Glass (Blondie),38000,102
2021-10-21,3,389,29,I Got You Babe,Sonny & Cher,Rock,1965,56,Kelly Clarkson,no,Jimmy Fallon,,no,LUHzOpdI5-Q,https://www.youtube.com/watch?v=LUHzOpdI5-Q,KC Videos archive,Kellyoke | I Got You Babe [with Jimmy Fallon] (Sonny & Cher),158000,122
2021-10-22,3,390,30,Maybe,Kelly Clarkson,Rock,2007,14,Kelly Clarkson,no,,,no,UgSoPM5mjQk,https://www.youtube.com/watch?v=UgSoPM5mjQk,KC Videos archive,Kellyoke (Classic) | Maybe,96000,129
2021-10-25,3,391,31,Call Out My Name,The Weeknd,R&B / Soul,2018,3,Kelly Clarkson,no,,,no,kBwtAiN1ego,https://www.youtube.com/watch?v=kBwtAiN1ego,The Kelly Clarkson Show (official),Kelly Clarkson Covers 'Call Out My Name' By The Weeknd | Kellyoke,801000,116
2021-10-26,3,392,32,Viva La Vida,Coldplay,Rock,2008,13,Kelly Clarkson,no,,,no,Hs7XC1a7s8s,https://www.youtube.com/watch?v=Hs7XC1a7s8s,KC Videos archive,Kellyoke | Viva La Vida (Coldplay),111000,113
2021-10-27,3,393,33,"River Deep, Mountain High",Ike & Tina Turner,R&B / Soul,1966,55,Kelly Clarkson,no,,,no,R19tFc1DWcE,https://www.youtube.com/watch?v=R19tFc1DWcE,KC Videos archive,"Kellyoke | River Deep, Mountain High (Ike & Tina Turner)",81000,104
2021-10-28,3,394,34,Karma Police,Radiohead,Rock,1997,24,Kelly Clarkson,no,,,no,OvFC-WcQESY,https://www.youtube.com/watch?v=OvFC-WcQESY,KC Videos archive,Kellyoke | Karma Police (Radiohead),46000,108
2021-10-29,3,395,35,Ghostbusters,Ray Parker Jr,Pop,1984,37,Kelly Clarkson,no,,,no,r3p7H1wBvew,https://www.youtube.com/watch?v=r3p7H1wBvew,KC Videos archive,Kellyoke | Ghostbusters (Ray Parker Jr),24000,131
2021-11-01,3,396,36,Pavement Cracks,Annie Lennox,Rock,2003,18,Kelly Clarkson,no,,,no,_48MV7Xi3_s,https://www.youtube.com/watch?v=_48MV7Xi3_s,KC Videos archive,Kellyoke | Pavement Cracks (Annie Lennox),8600,94
2021-11-02,3,397,37,Home,Michael Buble,Pop,2005,16,Kelly Clarkson,no,,,no,9aY-cHH6_zw,https://www.youtube.com/watch?v=9aY-cHH6_zw,KC Videos archive,Kellyoke | Home (Michael Buble),56000,106
2021-11-03,3,398,38,Ring of Fire,Johnny Cash,Country,1963,58,Kelly Clarkson,no,,,yes,j8O6L8_Q-tE,https://www.youtube.com/watch?v=j8O6L8_Q-tE,KC Videos archive,Kellyoke | Ring of Fire (Johnny Cash),70000,96
2021-11-04,3,399,39,I Love the Way You Love Me,John Michael Montgomery,Country,1993,28,Kelly Clarkson,no,,,no,wSnBjUvlSmI,https://www.youtube.com/watch?v=wSnBjUvlSmI,KC Videos archive,Kellyoke | I Love the Way You Love Me (John Michael Montgomery),27000,107
2021-11-05,3,400,40,Hit 'Em Up Style (Oops!),Blu Cantrell,R&B / Soul,2001,20,Kelly Clarkson,no,,,no,_NkdyZ7TomI,https://www.youtube.com/watch?v=_NkdyZ7TomI,KC Videos archive,Kellyoke | Hit Em Up Style (Blu Cantrell),49000,107
2021-11-08,3,401,41,Bad Habits,Ed Sheeran,Pop,2021,0,Kelly Clarkson,no,,,no,508l83cKpco,https://www.youtube.com/watch?v=508l83cKpco,KC Videos archive,Kellyoke | Bad Habits (Ed Sheeran),102000,109
2021-11-09,3,402,42,You Ain't Much Fun,Toby Keith,Country,1995,26,Kelly Clarkson,no,,,no,pCu6fhOYMeY,https://www.youtube.com/watch?v=pCu6fhOYMeY,KC Videos archive,Kellyoke | You Ain't Much Fun (Toby Keith),19000,101
2021-11-10,3,403,43,You've Got a Friend,Carole King,Rock,1971,50,Kelly Clarkson,no,,,no,sl7qAKk41W0,https://www.youtube.com/watch?v=sl7qAKk41W0,KC Videos archive,Kellyoke | You've Got A Friend (Carole King),15000,111
2021-11-11,3,404,44,Welcome to the Black Parade,My Chemical Romance,Rock,2006,15,Kelly Clarkson,no,,,no,PT5H-LV5RYc,https://www.youtube.com/watch?v=PT5H-LV5RYc,KC Videos archive,Kellyoke | Welcome To the Black Parade (My Chemical Romance),155000,103
2021-11-12,3,405,45,If I Can't Have You,Kelly Clarkson,Electronic,,,Kelly Clarkson,no,,,no,wWD0_w5ZvDA,https://www.youtube.com/watch?v=wWD0_w5ZvDA,KC Videos archive,Kellyoke (Classic) | If I Can't Have You,27000,106
2021-11-15,3,406,46,Stop This Flame,Celeste,R&B / Soul,2020,1,Kelly Clarkson,no,,,no,nQbnO7Ib4cI,https://www.youtube.com/watch?v=nQbnO7Ib4cI,KC Videos archive,Kellyoke | Stop This Flame (Celeste),25000,105
2021-11-16,3,407,47,Ooh Laa,John Legend,R&B / Soul,,,Kelly Clarkson,no,,,no,MA-B2jhEK04,https://www.youtube.com/watch?v=MA-B2jhEK04,KC Videos archive,Kellyoke | Ooh Laa (John Legend),24000,98
2021-11-17,3,408,48,Meet Me at Our Spot,THE ANXIETY,Rock,2021,0,Kelly Clarkson,no,,,no,N7jFSxVRh04,https://www.youtube.com/watch?v=N7jFSxVRh04,KC Videos archive,Kellyoke | Meet Me At Our Spot (The Anxiety),199000,97
2021-11-18,3,409,49,Gimme Some Money,Spinal Tap,Rock,,,Kelly Clarkson,no,,,no,q6PwzIIWAOI,https://www.youtube.com/watch?v=q6PwzIIWAOI,KC Videos archive,Kellyoke | Gimme Some Money (Spinal Tap),8900,113
2021-11-19,3,410,50,I'll Think of a Reason Later,Lee Ann Womack,Country,1998,23,Kelly Clarkson,no,,,no,6oyWDJKNXP0,https://www.youtube.com/watch?v=6oyWDJKNXP0,KC Videos archive,Kellyoke | I'll Think of A Reason Later (Lee Ann Womack),15000,101
2021-11-22,3,411,51,Lady Like,Ingrid Andress,Country,2020,1,Kelly Clarkson,no,,,no,VhpniqF4UVE,https://www.youtube.com/watch?v=VhpniqF4UVE,KC Videos archive,Kellyoke | Lady Like (Ingrid Andress),27000,117
2021-11-23,3,412,52,Rebel Yell,Billy Idol,Rock,1984,37,Kelly Clarkson,no,,,no,_yBNUh2-t1E,https://www.youtube.com/watch?v=_yBNUh2-t1E,KC Videos archive,Kellyoke | Rebel Yell (Billy Idol),22000,105
2021-11-24,3,413,53,Fake Plastic Trees,Radiohead,Rock,1995,26,Kelly Clarkson,no,,,no,I7ra5UZ0DIU,https://www.youtube.com/watch?v=I7ra5UZ0DIU,The Kelly Clarkson Show (official),Kelly Clarkson Covers 'Fake Plastic Trees' By Radiohead | Kellyoke,226000,132
2021-11-29,3,414,54,Where Is My Mind?,Pixies,Rock,1988,33,Kelly Clarkson,no,,,no,UawoMf2kE7I,https://www.youtube.com/watch?v=UawoMf2kE7I,KC Videos archive,Kellyoke | Where Is My Mind? (The Pixies),33000,107
2021-11-30,3,415,55,Pride and Joy,Stevie Ray Vaughan,Jazz / Blues,1983,38,Kelly Clarkson,no,,,no,5wksYslBvZg,https://www.youtube.com/watch?v=5wksYslBvZg,KC Videos archive,Kellyoke | Pride and Joy (Stevie Ray Vaughn),24000,103
2021-12-01,3,416,56,Blue Bayou,Linda Ronstadt,Country,1963,58,Kelly Clarkson,no,,,yes,z8301IOPh2I,https://www.youtube.com/watch?v=z8301IOPh2I,KC Videos archive,Kellyoke | Blue Bayou (Linda Ronstadt),39000,113
2021-12-02,3,417,57,Who Are You When I'm Not Looking,Blake Shelton,Country,2010,11,Kelly Clarkson,no,,,no,VsZX2bx0wOk,https://www.youtube.com/watch?v=VsZX2bx0wOk,KC Videos archive,Kellyoke | Who Are You When I'm Not Looking (Blake Shelton),27000,115
2021-12-03,3,418,58,7 Rings,Ariana Grande,Hip hop,2019,2,Kelly Clarkson,no,,,no,ptTiZpCnREY,https://www.youtube.com/watch?v=ptTiZpCnREY,KC Videos archive,Kellyoke | 7 Rings (Ariana Grande),1200000,107
2021-12-06,3,419,59,More Than a Feeling,Boston,Rock,1976,45,Kelly Clarkson,no,,,no,hTp0QTiefSE,https://www.youtube.com/watch?v=hTp0QTiefSE,KC Videos archive,Kellyoke | More Than A Feeling (Boston),46000,113
2021-12-07,3,420,60,You're No Good,Linda Ronstadt,R&B / Soul,1963,58,Kelly Clarkson,no,,,no,b6muyb13qqU,https://www.youtube.com/watch?v=b6muyb13qqU,KC Videos archive,Kellyoke | You're No Good (Linda Ronstadt),20000,107
2021-12-08,3,421,61,The Trouble With Love Is,Kelly Clarkson,R&B / Soul,2003,18,Kelly Clarkson,no,,,no,9YuZrVzx0qg,https://www.youtube.com/watch?v=9YuZrVzx0qg,KC Videos archive,Kellyoke Classic | The Trouble With Love Is,78000,131
2021-12-09,3,422,62,There's Your Trouble,Dixie Chicks,Country,1998,23,Kelly Clarkson,no,,,no,1CHsKifbhvI,https://www.youtube.com/watch?v=1CHsKifbhvI,KC Videos archive,Kellyoke | There's Your Trouble (The Chicks),26000,106
2021-12-10,3,423,63,Breath of Heaven (Mary's Song),Amy Grant,Gospel,,,Kelly Clarkson,no,,,no,UpTSgBy6KXY,https://www.youtube.com/watch?v=UpTSgBy6KXY,KC Videos archive,Kellyoke | Breath of Heaven (Amy Grant),15000,98
